,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
4597,100.0,100.0,100.0,98.21,95.86,94.57,95.92,42.9,93.58,27.5,66.5
4598,48.72,26.53,17.86,9.01,4.14,3.3,7.15,1.12,4.29,27.5,67.5
4599,23.46,13.84,10.1,3.64,1.95,1.94,1.83,1.63,1.71,27.5,68.5
4600,17.4,14.54,12.09,9.94,10.58,10.58,10.44,9.95,10.28,27.5,69.5
4601,100.0,100.0,100.0,99.87,94.61,94.61,94.61,2.96,83.15,27.5,70.5
4602,100.0,100.0,100.0,100.0,99.85,99.85,99.85,3.67,84.62,27.5,71.5
4603,100.0,100.0,100.0,99.52,96.07,96.05,95.95,2.02,51.93,27.5,72.5
4604,78.87,77.54,77.54,70.66,59.16,58.97,58.65,0.43,13.69,27.5,73.5
4605,43.38,43.16,43.16,38.55,25.84,25.61,24.96,0.05,1.65,27.5,74.5
4606,21.38,21.08,21.08,19.07,14.61,14.57,8.21,0.12,3.7,27.5,75.5
4607,31.14,30.33,30.33,25.55,18.35,18.37,6.3,0.07,2.73,27.5,76.5
4608,15.74,14.81,14.81,9.64,2.53,2.51,1.84,0.03,1.35,27.5,77.5
4609,13.69,13.09,13.09,9.26,2.12,2.06,1.84,0.02,0.57,27.5,78.5
4610,22.57,21.8,21.8,16.62,5.62,5.61,6.01,0.04,2.19,27.5,79.5
4611,12.58,11.92,11.93,7.92,1.39,1.39,2.16,0.01,0.2,27.5,80.5
4612,14.64,14.06,14.05,10.6,2.53,2.54,2.61,0.03,1.34,27.5,81.5
4613,17.6,16.89,16.83,12.67,2.95,2.96,2.67,0.06,1.07,27.5,82.5
4614,17.43,16.42,16.32,12.34,6.99,6.98,5.07,0.47,2.68,27.5,83.5
4615,40.6,39.32,39.07,32.2,11.83,12.05,11.4,2.54,5.35,27.5,84.5
4616,30.04,17.79,13.23,4.4,3.67,3.32,3.07,2.56,2.66,27.5,85.5
4617,86.97,85.96,70.88,15.7,0.75,0.6,2.25,0.51,0.63,27.5,86.5
4618,0.0,2.58,8.51,9.46,3.85,3.06,3.96,0.52,0.67,27.5,87.5
4619,0.0,0.0,0.0,0.0,90.33,88.16,80.51,0.45,26.22,27.5,88.5
4620,0.0,0.0,0.0,97.4,56.0,52.47,46.92,8.98,15.16,27.5,89.5
4621,0.0,0.0,0.0,100.0,85.52,86.86,77.61,31.64,36.05,27.5,90.5
4622,0.0,0.0,0.0,93.1,68.01,62.32,53.33,5.49,10.82,27.5,91.5
4623,0.0,0.0,0.0,0.0,100.0,91.01,62.8,29.49,59.24,27.5,92.5
4624,51.58,46.01,48.78,24.4,16.97,16.92,16.32,0.18,10.28,27.5,93.5
4625,57.77,55.35,56.1,42.44,11.57,11.42,13.44,0.09,4.95,27.5,94.5
4626,73.82,73.86,74.74,62.17,35.82,35.78,37.17,0.2,9.34,27.5,95.5
4627,94.68,93.58,93.58,85.72,90.88,91.19,91.44,1.62,23.53,27.5,96.5
4628,0.0,0.0,0.0,0.0,99.86,98.4,98.62,96.52,85.31,27.5,97.5
4629,0.0,0.0,0.0,0.0,100.0,93.46,100.0,100.0,94.27,27.5,98.5
4630,0.0,6.71,5.99,10.6,9.2,8.3,9.2,5.12,8.68,27.5,99.5
4631,0.0,0.0,0.0,2.11,2.11,3.48,2.11,0.0,2.58,27.5,100.5
4632,0.36,0.35,0.35,0.33,0.33,0.25,0.33,0.35,0.23,27.5,101.5
4633,0.55,0.58,0.58,0.55,0.55,0.48,0.55,0.58,0.44,27.5,102.5
4634,2.22,2.29,2.2,1.87,1.82,1.56,1.82,2.14,1.15,27.5,103.5
4635,1.05,1.14,1.05,1.02,1.02,1.22,1.02,1.05,1.32,27.5,104.5
4636,0.7,0.71,0.71,0.66,0.66,0.53,0.65,0.7,0.48,27.5,105.5
4637,8.95,9.12,8.6,7.95,7.44,4.78,7.44,7.86,5.39,27.5,106.5
4638,4.62,5.42,1.86,1.23,0.57,0.31,0.57,0.73,0.29,27.5,107.5
4639,0.0,0.03,0.03,0.05,0.02,0.06,0.02,0.0,0.14,27.5,108.5
4640,9.4,11.39,6.66,6.43,3.72,4.91,3.72,2.6,5.98,27.5,109.5
4641,5.22,6.06,5.01,5.92,2.14,3.04,2.12,1.44,4.05,27.5,110.5
4642,15.8,16.02,14.27,12.9,0.21,0.22,0.22,0.21,0.27,27.5,111.5
4643,70.19,69.0,67.51,61.41,45.1,28.97,45.86,49.44,29.72,27.5,112.5
4644,18.04,22.03,14.89,17.05,5.75,5.32,5.8,4.74,7.38,27.5,113.5
4645,1.46,2.28,1.43,1.7,0.24,0.24,0.22,0.13,0.3,27.5,114.5
4646,7.09,7.4,6.85,6.84,3.27,2.83,3.24,3.5,2.4,27.5,115.5
4647,43.36,44.24,38.82,30.7,3.7,2.2,3.7,3.19,2.78,27.5,116.5
4648,99.81,99.9,94.36,86.77,45.15,26.03,45.96,53.31,31.37,27.5,117.5
4649,98.17,98.86,95.4,93.84,48.44,46.27,48.45,36.83,54.83,27.5,118.5
4650,0.0,0.0,0.0,94.64,58.36,71.48,58.36,0.0,77.39,27.5,119.5
4651,83.58,83.21,83.17,82.1,66.73,28.27,67.55,71.21,38.58,27.5,120.5
4652,36.04,33.22,32.85,31.71,49.21,68.31,73.81,73.81,73.81,27.5,128.5
4653,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,26.5,-112.5
4654,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26.5,-111.5
4655,70.74,58.09,53.4,39.38,10.53,7.58,11.21,7.14,7.85,26.5,-109.5
4656,36.98,32.94,32.73,32.06,10.75,5.35,14.13,5.37,6.88,26.5,-108.5
4657,0.0,0.0,100.0,100.0,46.88,43.86,47.39,43.88,44.37,26.5,-107.5
4658,0.0,100.0,100.0,46.39,1.36,0.81,1.72,0.81,1.23,26.5,-106.5
4659,98.89,88.74,87.57,83.89,41.03,21.38,48.83,21.41,28.02,26.5,-105.5
4660,0.0,100.0,100.0,100.0,95.01,85.92,96.1,86.14,89.06,26.5,-104.5
4661,100.0,100.0,100.0,100.0,99.06,96.47,99.84,96.48,98.31,26.5,-103.5
4662,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,26.5,-102.5
4663,0.0,100.0,100.0,99.46,35.61,32.94,36.68,33.94,33.76,26.5,-101.5
4664,75.28,60.81,62.23,63.6,9.28,5.13,19.93,5.26,6.46,26.5,-100.5
4665,83.52,49.02,47.53,19.76,10.39,9.87,10.22,9.34,9.61,26.5,-99.5
4666,64.18,57.9,52.66,47.55,32.54,27.41,32.96,27.42,28.27,26.5,-98.5
4667,87.12,72.48,62.33,54.16,29.69,28.74,27.55,28.28,28.32,26.5,-97.5
4668,0.0,100.0,98.94,80.09,78.85,55.01,82.77,52.6,59.03,26.5,-82.5
4669,92.34,46.98,53.66,44.93,47.33,44.78,38.58,38.26,39.78,26.5,-81.5
4670,55.87,35.82,27.06,24.93,24.37,20.55,27.35,18.65,18.57,26.5,-80.5
4671,100.0,100.0,100.0,100.0,99.78,89.92,0.0,2.63,53.37,26.5,12.5
4672,100.0,100.0,100.0,100.0,100.0,98.82,0.18,0.27,58.13,26.5,13.5
4673,99.96,92.98,88.01,83.98,64.1,53.88,0.0,0.39,35.69,26.5,14.5
4674,100.0,100.0,99.59,91.18,89.02,79.46,0.0,0.43,56.23,26.5,15.5
4675,97.43,86.27,84.18,75.13,64.11,55.89,0.24,0.86,30.97,26.5,27.5
4676,12.09,11.52,10.41,8.54,3.22,2.14,0.01,0.12,1.66,26.5,31.5
4677,28.89,18.77,17.52,10.72,3.78,2.31,0.01,0.07,1.89,26.5,32.5
4678,0.0,0.0,0.0,0.0,100.0,100.0,35.3,0.0,32.78,26.5,36.5
4679,100.0,100.0,100.0,100.0,100.0,96.83,42.82,2.03,39.71,26.5,37.5
4680,0.0,0.0,0.0,100.0,100.0,99.07,33.69,1.51,29.19,26.5,38.5
4681,100.0,99.59,99.59,93.13,43.12,43.08,22.88,0.04,22.87,26.5,42.5
4682,20.74,18.21,17.7,19.01,3.98,1.42,0.6,0.04,0.61,26.5,43.5
4683,62.31,78.13,76.23,76.97,67.54,47.96,6.83,0.7,21.94,26.5,44.5
4684,0.0,0.0,0.0,100.0,100.0,100.0,76.83,48.44,88.08,26.5,48.5
4685,100.0,100.0,100.0,100.0,89.29,65.57,43.87,9.89,48.33,26.5,49.5
4686,0.0,100.0,100.0,100.0,79.85,10.88,0.0,0.0,0.0,26.5,50.5
4687,0.0,0.0,0.0,0.0,100.0,100.0,25.37,0.02,59.6,26.5,54.5
4688,0.0,0.0,0.0,0.0,100.0,100.0,29.41,0.0,29.41,26.5,55.5
4689,0.0,0.0,0.0,100.0,100.0,100.0,26.05,23.39,23.44,26.5,62.5
4690,0.0,0.0,0.0,100.0,96.55,97.39,19.59,16.07,17.15,26.5,63.5
4691,0.0,0.0,0.0,100.0,100.0,100.0,84.56,28.1,46.01,26.5,64.5
4692,100.0,100.0,100.0,100.0,96.88,96.87,64.1,56.7,60.34,26.5,65.5
4693,70.51,70.39,70.22,72.08,73.77,73.61,67.58,50.17,67.25,26.5,66.5
4694,22.49,9.41,6.63,4.22,3.89,3.75,5.37,4.16,5.16,26.5,67.5
4695,11.21,5.79,4.28,0.97,0.76,0.76,0.77,0.72,0.74,26.5,68.5
4696,79.09,41.75,37.27,9.39,12.86,12.76,13.2,12.12,12.46,26.5,69.5
4697,0.0,0.0,0.0,100.0,99.99,98.8,97.4,3.37,82.74,26.5,70.5
4698,100.0,100.0,100.0,98.64,98.2,98.18,97.86,3.08,59.51,26.5,71.5
4699,77.31,77.54,77.54,74.13,60.98,60.85,66.73,1.5,19.17,26.5,72.5
4700,56.32,55.9,55.9,51.73,40.48,40.32,40.99,1.02,8.18,26.5,73.5
4701,32.85,32.13,32.13,27.28,17.04,16.89,17.56,0.46,6.31,26.5,74.5
4702,28.04,26.25,26.25,18.13,6.42,6.34,8.44,0.25,3.32,26.5,75.5
4703,37.66,36.64,36.64,29.82,17.09,17.09,15.49,0.31,5.17,26.5,76.5
4704,25.56,25.42,25.42,25.51,22.99,23.0,19.41,0.53,12.3,26.5,77.5
4705,20.57,20.08,20.08,18.07,12.68,12.61,9.19,0.21,5.41,26.5,78.5
4706,14.52,14.07,14.07,11.92,5.5,5.33,4.71,0.05,0.28,26.5,79.5
4707,8.55,8.1,8.13,5.97,1.36,1.32,2.0,0.03,0.79,26.5,80.5
4708,13.17,11.6,11.77,5.85,1.08,1.04,1.03,0.01,0.36,26.5,81.5
4709,14.15,12.66,12.75,7.21,1.64,1.62,1.63,0.01,0.66,26.5,82.5
4710,18.21,16.98,17.0,11.16,1.98,1.98,2.89,0.03,1.17,26.5,83.5
4711,31.35,29.86,29.85,20.96,3.24,3.24,7.43,0.11,2.72,26.5,84.5
4712,21.5,20.41,20.11,13.89,0.48,0.48,4.36,0.16,0.28,26.5,85.5
4713,16.02,14.48,14.15,9.39,1.9,1.9,4.99,0.49,1.4,26.5,86.5
4714,6.11,4.72,4.87,2.66,0.93,0.93,1.53,0.5,0.76,26.5,87.5
4715,17.92,17.24,17.28,17.96,12.52,12.37,12.5,0.22,4.38,26.5,88.5
4716,5.58,4.68,4.96,4.05,3.99,3.98,3.83,0.26,3.26,26.5,89.5
4717,49.02,39.93,41.91,25.79,11.12,11.07,12.07,0.21,4.3,26.5,90.5
4718,36.89,30.02,31.34,17.82,6.93,6.74,6.88,0.38,3.12,26.5,91.5
4719,29.67,23.78,25.02,15.99,9.53,9.36,8.87,0.24,4.89,26.5,92.5
4720,50.68,44.72,45.59,32.84,15.57,15.52,16.07,0.19,8.32,26.5,93.5
4721,52.39,45.29,46.74,32.96,9.24,9.26,11.01,0.11,5.6,26.5,94.5
4722,0.0,0.0,0.0,100.0,73.68,78.63,78.66,11.72,65.13,26.5,95.5
4723,0.0,0.0,0.0,100.0,98.97,97.82,97.83,97.88,79.14,26.5,96.5
4724,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,26.5,97.5
4725,0.0,1.09,0.0,0.18,19.01,64.71,88.51,98.01,79.12,26.5,98.5
4726,3.65,4.98,1.93,3.33,3.02,3.13,3.02,1.72,4.01,26.5,99.5
4727,0.5,0.83,0.78,1.0,0.98,1.56,0.98,0.68,1.73,26.5,100.5
4728,0.0,0.07,0.07,0.29,0.29,0.26,0.29,0.07,0.53,26.5,101.5
4729,2.76,3.42,3.42,5.43,5.42,5.99,5.42,3.42,5.78,26.5,102.5
4730,13.51,15.71,14.91,12.46,6.85,8.65,6.85,6.37,8.31,26.5,103.5
4731,0.13,0.66,0.66,2.22,2.22,2.09,2.22,0.66,1.99,26.5,104.5
4732,0.04,0.06,0.01,0.03,0.03,0.06,0.03,0.01,0.08,26.5,105.5
4733,3.25,5.04,2.23,3.31,2.3,3.66,2.23,0.76,5.02,26.5,106.5
4734,3.1,3.97,1.3,0.9,0.01,0.01,0.01,0.0,0.05,26.5,107.5
4735,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.21,26.5,108.5
4736,19.68,23.45,18.46,15.46,0.14,0.1,0.14,0.0,0.1,26.5,109.5
4737,0.06,0.18,0.18,0.4,0.4,0.69,0.4,0.18,0.82,26.5,110.5
4738,38.72,38.57,36.43,33.97,9.05,3.6,9.12,8.59,5.51,26.5,111.5
4739,86.73,87.19,86.03,84.83,49.72,26.69,50.01,46.43,38.97,26.5,112.5
4740,2.15,3.19,1.96,2.06,1.22,1.67,1.25,0.43,2.96,26.5,113.5
4741,5.52,5.8,5.66,5.58,4.75,4.35,4.74,5.02,3.79,26.5,114.5
4742,3.19,3.31,3.07,2.39,2.33,1.79,2.28,2.85,1.22,26.5,115.5
4743,8.33,11.16,6.69,4.93,0.0,0.0,0.0,0.0,0.02,26.5,116.5
4744,96.94,92.55,92.52,93.6,81.78,79.2,84.37,81.95,81.99,26.5,117.5
4745,100.0,100.0,100.0,100.0,97.61,81.44,98.13,99.72,80.65,26.5,118.5
4746,88.35,87.02,78.99,72.88,25.57,18.26,31.69,24.51,30.27,26.5,119.5
4747,98.17,91.31,86.18,77.35,7.32,6.85,25.45,13.18,33.29,26.5,120.5
4748,63.18,54.28,54.09,46.58,84.63,99.96,99.75,99.96,99.75,26.5,127.5
4749,80.06,84.51,81.81,62.46,95.05,99.83,100.0,100.0,100.0,26.5,128.5
4750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,-112.5
4751,100.0,97.59,96.09,93.84,77.86,77.51,77.0,77.0,77.39,25.5,-111.5
4752,31.85,24.28,21.62,16.57,2.62,1.11,3.65,1.2,1.56,25.5,-109.5
4753,41.57,33.96,29.26,19.35,9.5,8.1,9.31,7.9,8.14,25.5,-108.5
4754,85.49,53.37,37.07,17.76,8.25,8.03,8.06,7.6,7.65,25.5,-107.5
4755,0.0,0.0,0.0,100.0,25.4,15.85,26.6,16.16,18.6,25.5,-106.5
4756,79.9,68.17,58.38,46.89,9.69,4.69,16.31,4.7,5.56,25.5,-105.5
4757,100.0,96.45,94.28,69.13,41.17,38.08,46.33,38.62,38.68,25.5,-104.5
4758,26.49,23.67,22.86,19.22,19.16,18.54,19.33,18.58,18.86,25.5,-103.5
4759,63.18,79.89,87.08,92.16,95.82,93.43,90.62,90.62,92.11,25.5,-102.5
4760,100.0,100.0,100.0,99.1,73.08,63.32,76.3,63.85,66.9,25.5,-101.5
4761,88.23,92.21,87.89,80.6,60.64,48.17,67.6,49.87,53.01,25.5,-100.5
4762,84.93,54.92,39.43,5.97,0.32,0.32,0.35,0.32,0.32,25.5,-99.5
4763,29.28,31.04,30.85,28.28,2.06,1.32,2.66,1.26,1.3,25.5,-98.5
4764,24.07,19.08,17.59,15.97,10.49,10.25,10.1,10.12,10.16,25.5,-97.5
4765,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,25.5,-81.5
4766,90.53,66.66,50.33,48.25,46.16,26.89,35.0,27.55,29.37,25.5,-80.5
4767,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,65.06,25.5,12.5
4768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,13.5
4769,92.59,81.88,80.27,68.38,45.87,38.33,0.08,0.93,25.42,25.5,28.5
4770,93.33,79.1,77.57,62.56,39.28,38.46,0.02,0.0,18.2,25.5,29.5
4771,100.0,100.0,100.0,99.99,89.47,81.34,2.49,5.77,52.03,25.5,30.5
4772,44.98,32.38,30.12,21.15,7.55,5.43,0.41,0.54,3.65,25.5,32.5
4773,97.19,90.27,90.27,81.36,65.46,57.96,19.03,0.0,26.82,25.5,38.5
4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,42.5
4775,64.16,40.21,40.03,42.76,6.02,0.03,0.0,0.0,0.05,25.5,43.5
4776,93.54,84.8,82.49,47.49,31.06,5.97,0.74,0.56,3.55,25.5,44.5
4777,100.0,100.0,100.0,81.08,88.71,65.42,6.32,0.04,20.5,25.5,45.5
4778,0.0,0.0,0.0,100.0,100.0,94.84,3.15,0.0,16.81,25.5,46.5
4779,100.0,100.0,100.0,99.97,81.06,39.46,39.48,35.9,41.14,25.5,49.5
4780,0.02,0.0,0.0,0.01,0.23,0.1,0.0,0.0,0.0,25.5,55.5
4781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,56.5
4782,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.5,60.5
4783,0.0,0.0,0.0,0.0,100.0,100.0,33.86,0.0,16.36,25.5,62.5
4784,0.0,0.0,0.0,100.0,100.0,100.0,0.0,42.19,0.0,25.5,63.5
4785,0.0,0.0,0.0,100.0,100.0,100.0,97.58,94.09,96.18,25.5,65.5
4786,78.15,74.35,73.09,69.73,68.76,68.34,70.14,57.6,68.23,25.5,66.5
4787,0.0,100.0,100.0,99.86,62.49,60.28,63.43,40.28,56.41,25.5,67.5
4788,21.8,15.03,12.03,3.71,2.17,2.08,2.23,1.27,1.96,25.5,68.5
4789,36.53,22.19,14.82,1.04,0.84,0.82,0.78,0.71,0.74,25.5,69.5
4790,0.0,0.0,0.0,16.94,12.89,6.36,4.11,1.03,29.1,25.5,70.5
4791,39.37,43.14,43.14,58.66,66.17,72.34,63.86,1.52,15.36,25.5,71.5
4792,42.39,43.29,43.29,43.7,41.8,33.38,41.17,0.81,7.22,25.5,72.5
4793,39.76,39.76,39.76,39.82,39.66,34.22,37.25,0.85,9.56,25.5,73.5
4794,43.72,40.84,40.84,30.65,23.3,14.96,24.49,0.31,9.39,25.5,74.5
4795,46.31,44.51,44.51,36.74,24.87,19.64,29.5,1.27,10.44,25.5,75.5
4796,23.31,21.96,21.96,17.76,13.99,11.45,15.1,0.3,9.32,25.5,76.5
4797,61.39,62.41,62.41,64.24,62.9,60.42,61.93,1.67,38.95,25.5,77.5
4798,29.22,30.25,30.25,29.54,19.93,15.55,23.27,0.33,8.81,25.5,78.5
4799,25.83,24.77,24.77,19.74,11.65,7.68,14.15,0.18,2.55,25.5,79.5
4800,12.18,11.61,11.62,8.76,3.52,2.2,5.85,0.03,0.68,25.5,80.5
4801,17.03,15.64,15.72,10.96,4.37,1.94,6.58,0.02,3.14,25.5,81.5
4802,17.26,15.27,15.4,9.21,1.7,0.76,2.74,0.05,3.3,25.5,82.5
4803,15.56,13.68,13.8,7.7,3.97,1.5,3.96,0.02,0.7,25.5,83.5
4804,19.6,18.45,18.46,12.71,3.3,2.08,6.56,0.04,1.68,25.5,84.5
4805,33.21,31.77,31.78,20.71,3.78,1.0,9.29,0.02,0.65,25.5,85.5
4806,43.09,42.68,42.71,27.46,8.75,3.35,12.22,0.11,2.25,25.5,86.5
4807,19.71,17.56,17.76,12.3,5.32,2.56,7.1,0.11,1.38,25.5,87.5
4808,2.35,1.95,2.03,1.02,0.44,0.2,0.37,0.15,0.15,25.5,88.5
4809,2.52,2.76,2.8,3.39,2.15,2.38,2.04,0.9,1.48,25.5,89.5
4810,9.37,10.26,10.28,11.88,9.68,11.1,8.39,0.34,3.52,25.5,90.5
4811,33.09,22.65,19.67,12.73,8.99,9.21,6.25,0.43,5.99,25.5,91.5
4812,29.97,24.37,23.84,16.12,9.27,7.59,8.61,0.15,5.8,25.5,92.5
4813,20.93,19.45,19.92,15.88,10.25,9.92,10.28,0.22,5.98,25.5,93.5
4814,0.0,0.0,0.0,100.0,100.0,100.0,100.0,26.96,56.77,25.5,94.5
4815,0.0,0.0,0.0,0.0,99.96,97.46,97.46,97.46,97.46,25.5,95.5
4816,100.0,89.88,84.33,82.47,72.82,61.39,63.51,61.0,60.85,25.5,96.5
4817,0.0,0.0,100.0,100.0,87.49,67.04,68.14,67.01,57.7,25.5,97.5
4818,3.53,4.11,3.09,3.99,4.13,4.86,9.13,13.54,19.58,25.5,98.5
4819,0.16,0.23,0.21,0.64,0.64,0.87,0.64,0.21,1.01,25.5,99.5
4820,5.74,6.05,5.75,5.63,4.47,4.24,4.38,4.73,4.14,25.5,100.5
4821,3.54,4.3,3.54,4.15,4.04,4.45,4.03,3.39,4.24,25.5,101.5
4822,1.66,2.84,2.69,2.32,1.95,2.63,1.95,1.62,3.1,25.5,102.5
4823,8.25,8.82,8.2,7.91,7.2,6.67,7.15,7.32,5.24,25.5,103.5
4824,0.0,0.16,0.16,0.95,0.95,1.73,0.95,0.16,2.42,25.5,104.5
4825,0.0,0.04,0.02,0.0,0.0,0.07,0.0,0.0,0.09,25.5,105.5
4826,1.35,1.51,1.48,1.28,1.26,1.0,1.26,1.44,0.83,25.5,106.5
4827,1.06,1.33,0.46,0.6,0.36,0.31,0.36,0.35,0.3,25.5,107.5
4828,2.72,3.43,0.58,0.64,0.0,0.19,0.0,0.0,0.51,25.5,108.5
4829,3.29,3.49,3.49,3.53,3.41,3.28,3.15,3.29,2.57,25.5,109.5
4830,1.16,1.34,1.17,1.31,1.16,1.3,1.14,0.94,1.42,25.5,110.5
4831,8.12,8.9,7.71,8.37,6.53,4.81,6.54,6.01,5.07,25.5,111.5
4832,36.58,40.26,35.57,32.0,19.19,18.41,19.17,17.85,19.01,25.5,112.5
4833,26.42,28.95,23.39,18.23,0.11,0.17,0.16,0.11,0.33,25.5,113.5
4834,2.95,3.42,2.56,2.59,0.28,0.26,0.2,0.12,0.34,25.5,114.5
4835,1.31,1.73,1.25,1.22,0.11,0.04,0.11,0.02,0.1,25.5,115.5
4836,0.26,0.62,0.34,0.52,0.14,0.26,0.14,0.07,0.69,25.5,116.5
4837,0.0,84.48,16.4,66.32,52.88,44.88,52.91,0.0,48.08,25.5,117.5
4838,9.34,8.83,6.92,5.28,1.29,1.34,1.57,1.32,1.85,25.5,118.5
4839,5.37,8.24,6.15,7.77,3.22,3.15,3.41,1.12,4.2,25.5,119.5
4840,45.34,48.03,43.79,43.35,8.15,4.77,9.21,8.91,7.15,25.5,121.5
4841,100.0,100.0,99.57,97.73,93.73,93.73,93.71,93.71,93.73,24.5,-111.5
4842,100.0,100.0,100.0,100.0,85.09,42.13,90.03,42.15,59.47,24.5,-110.5
4843,0.0,0.0,0.0,0.0,100.0,63.89,100.0,80.27,100.0,24.5,-109.5
4844,25.38,12.58,10.18,7.58,1.85,1.03,2.31,1.0,1.23,24.5,-107.5
4845,23.99,2.8,0.39,0.14,0.04,0.04,0.04,0.04,0.04,24.5,-106.5
4846,100.0,99.53,98.84,96.15,54.05,23.52,75.94,23.59,31.64,24.5,-105.5
4847,79.76,70.17,62.61,26.17,13.28,8.76,15.6,8.15,9.25,24.5,-104.5
4848,41.47,27.45,26.69,11.62,0.19,0.15,0.15,0.11,0.13,24.5,-103.5
4849,100.0,100.0,100.0,100.0,31.15,15.65,49.13,15.89,18.91,24.5,-102.5
4850,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.5,-101.5
4851,0.0,100.0,100.0,100.0,98.39,94.16,99.71,95.03,95.69,24.5,-100.5
4852,46.84,46.46,44.92,24.25,5.39,5.04,5.65,5.04,5.08,24.5,-99.5
4853,51.63,51.75,52.2,50.43,32.93,31.4,33.66,31.44,32.0,24.5,-98.5
4854,60.92,58.36,55.27,51.54,39.99,38.75,40.01,38.76,39.45,24.5,-97.5
4855,0.0,0.0,0.0,100.0,100.0,100.0,24.6,51.82,95.54,24.5,23.5
4856,0.0,100.0,100.0,100.0,75.2,75.02,0.0,0.0,45.71,24.5,30.5
4857,47.14,49.01,48.51,41.59,30.35,16.99,0.0,0.47,11.2,24.5,32.5
4858,56.87,48.78,47.15,42.36,40.29,35.46,0.0,0.0,13.12,24.5,33.5
4859,100.0,100.0,100.0,99.84,97.49,95.29,51.95,4.13,72.66,24.5,39.5
4860,100.0,100.0,100.0,86.54,42.07,12.1,0.01,0.0,5.9,24.5,44.5
4861,100.0,100.0,100.0,100.0,90.77,70.79,17.67,0.0,32.99,24.5,45.5
4862,100.0,100.0,100.0,99.3,82.57,48.68,15.21,2.9,27.0,24.5,46.5
4863,71.61,74.91,74.54,70.38,59.03,33.09,9.11,2.1,18.33,24.5,47.5
4864,100.0,99.32,99.32,97.35,78.75,59.33,5.76,0.74,16.28,24.5,48.5
4865,0.0,0.0,0.0,0.0,100.0,14.14,0.0,1.3,0.0,24.5,54.5
4866,100.0,100.0,100.0,100.0,93.63,48.51,9.31,0.56,43.1,24.5,55.5
4867,100.0,95.24,95.24,85.64,33.2,13.43,4.17,0.82,8.18,24.5,56.5
4868,0.0,100.0,100.0,100.0,67.3,4.96,0.0,0.0,0.0,24.5,57.5
4869,80.53,79.54,77.81,39.92,12.92,11.29,16.97,5.06,11.23,24.5,67.5
4870,72.66,68.17,66.76,16.04,2.46,2.19,4.39,1.76,2.37,24.5,68.5
4871,50.68,48.41,47.17,13.74,9.34,9.37,9.3,8.28,8.63,24.5,69.5
4872,0.0,0.0,0.0,0.0,3.92,6.38,6.56,4.78,5.64,24.5,70.5
4873,10.63,10.19,10.19,9.1,8.7,8.42,8.42,0.35,4.84,24.5,71.5
4874,27.46,26.51,26.51,22.44,19.86,13.91,17.85,0.27,4.98,24.5,72.5
4875,51.58,51.96,51.96,52.03,49.74,44.45,46.61,0.82,6.64,24.5,73.5
4876,38.27,36.24,36.24,30.42,26.68,20.21,21.89,0.17,3.99,24.5,74.5
4877,38.01,35.61,35.61,28.93,25.75,19.63,22.59,1.38,10.22,24.5,75.5
4878,44.13,42.84,42.84,36.98,33.13,22.11,27.65,0.16,5.16,24.5,76.5
4879,28.54,28.22,28.22,26.77,25.07,20.89,21.35,0.2,3.59,24.5,77.5
4880,39.57,38.07,38.07,31.11,20.73,15.0,21.86,0.61,5.16,24.5,78.5
4881,55.22,56.13,56.13,50.77,35.02,26.28,34.53,0.77,10.96,24.5,79.5
4882,33.81,33.72,33.76,30.8,18.75,17.63,19.45,0.96,11.98,24.5,80.5
4883,33.34,31.84,32.07,25.67,7.82,7.15,9.48,1.19,8.65,24.5,81.5
4884,69.82,68.63,68.67,58.99,18.08,14.69,30.64,0.15,19.24,24.5,82.5
4885,47.21,43.91,44.16,27.5,10.58,10.69,13.46,0.19,8.1,24.5,83.5
4886,20.69,19.6,19.65,13.8,5.88,5.01,6.19,0.05,2.64,24.5,84.5
4887,26.57,25.07,25.31,19.13,9.94,10.18,11.12,0.27,4.93,24.5,85.5
4888,16.5,14.47,14.81,9.32,3.72,3.66,5.03,0.04,1.37,24.5,86.5
4889,9.27,6.98,7.26,5.1,2.89,3.34,3.1,0.16,0.59,24.5,87.5
4890,3.18,2.86,3.03,2.36,1.18,0.35,1.1,0.07,0.18,24.5,88.5
4891,2.15,2.26,2.36,1.98,0.28,0.28,0.24,0.21,0.22,24.5,89.5
4892,1.62,1.45,1.54,1.6,0.95,0.93,0.83,0.81,0.82,24.5,90.5
